i,hs2,v
500,84,4340.086951645557
500,85,3797.339962181286
500,87,90.36199734732509
500,88,11.61700034141541
500,90,403.7989958208054
500,92,7.650000169873238
500,94,79.65700227767229
500,95,.6099999956786633
500,96,1.221999950706959
500,97,.096000000834465
504,1,25335.53159715235
504,2,1610.602995337918
504,3,1223988.353487504
504,4,59721.435455192
504,5,101133.8889257731
504,6,47847.44572891307
504,7,2656496.269097731
504,8,2875987.995109947
504,9,57559.44418281177
504,10,1879.254947177018
504,11,10196.4129504601
504,12,107166.5947989689
504,13,54403.07632871682
504,14,1051.903998993337
504,15,292139.2463716512
504,16,1633173.615287882
504,17,776133.7847962105
504,18,11362.60201567563
504,19,132062.3267673737
504,20,325789.1168413841
504,21,116968.924428714
504,22,35860.01056648535
504,23,220113.5535286437
504,24,35398.0353696011
504,25,1809066.792494159
504,26,433640.3337295386
504,27,185251.5492628127
504,28,1845583.707801075
504,29,42030.67686265707
504,30,116359.7546989701
504,31,8971039.164460707
504,32,28980.90905765444
504,33,110264.2220646738
504,34,23911.96915435779
504,35,1508.765028029098
504,36,2420.170015059412
504,37,252.299999728566
504,38,29148.66002964042
504,39,514953.949882123
504,40,182236.9694686485
504,41,23886.75355108117
504,42,125348.5529058666
504,43,1689.908987995237
504,44,89289.76274332125
504,45,13406.30023929477
504,46,15424.87183454912
504,47,12168.92811895907
504,48,196184.5253748464
504,49,72828.20587106969
504,50,1243.645953838713
504,51,5451.901977914153
504,52,31390.42061994714
504,53,2833.995961933862
504,54,23524.47114432696
504,55,76929.91865027254
504,56,27677.33686297375
504,57,37415.47970770625
504,58,25736.10488370084
504,59,32107.95390344912
504,60,9410.984073402942
504,61,2076091.864579761
504,62,5371753.317180155
504,63,166396.9795619417
504,64,539808.0580452883
504,65,10439.72518622957
504,66,330.9119979494717
504,67,267.1009993397165
504,68,66830.94018841232
504,69,128599.9568658957
504,70,153275.3333641586
504,71,195749.6423830495
504,72,147255.2925340652
504,73,428659.8021728208
504,74,479253.4985372004
504,75,18811.06526857987
504,76,260987.7149133416
504,78,57.28099890984595
504,79,8338.537009585649
504,80,190.6699988960754
504,81,153298.1440518759
504,82,7473.594000943354
504,83,106935.6658143541
504,84,927284.4801852069
504,85,10805853.49701318
504,86,15146.59113433957
504,87,10476183.48677067
504,88,853075.1755150482
504,89,7730.050029162318
504,90,160065.0953270135
504,91,966.1289908401668
504,92,1215.810031116009
504,93,210.9290010035038
504,94,860989.5366372222
504,95,15381.81414982793
504,96,6218.449019280728
504,97,9211.900895639323
508,1,321.2700030622073
508,2,779.5780108096078
508,3,48315.72762785293
508,4,1344.893994182348
508,5,600.0019832801772
508,6,81.10499776992947
508,7,399734.4780374558
508,8,189925.7454338062
508,9,7283.927008610917
508,10,40486.63155363873
508,11,7984.207055956125
508,12,341393.3701867
508,13,839.0649824531283
508,14,7.949999809265137
508,15,147428.4015589373
508,16,21145.04496696591
508,17,62989.83693000651
508,18,111.9090014657704
508,19,24570.43793627608
508,20,2838.561985670123
508,21,762.2640043623978
508,22,23362.82810315106
508,23,20184.59637625329
508,24,232820.7115308344
508,25,204142.6070487187
508,26,1108900.379477947
508,27,7609338.193358124
508,28,8306.996833120473
508,29,2804.533985528047
508,30,1663.224040736444
508,31,42309.22761497274
508,32,130.3839980120538
508,33,567.765009175404
508,34,4603.181062480202
508,35,29.29299912136048
508,36,1241.198003292084
508,37,.5640000030398369
508,38,7614.391069075442
508,39,9503.384081520839
508,40,1034.340991692618
508,41,1056.675013765693
508,42,102.3399975802749
508,43,32.70500061661005
508,44,95196.15002224303
508,45,.0700000002980232
508,46,18.07800014968961
508,47,757.1289691925049
508,48,2767.824885801179
508,49,4030.991984946653
508,50,.1459999978542328
508,51,.017000000923872
508,52,22724.9453105256
508,53,2814.86096454598
508,54,449.8980071395636
508,55,2001.865984360687
508,56,903.4930026549846
508,57,18.48000047518872
508,58,41.11900015256833
508,59,102.2200005723862
508,60,.0839999997988343
508,61,146.1750008524396
508,62,6364.790026529809
508,63,3583.631081955624
508,64,76.30500009632669
508,65,31.64299918699544
508,66,16.23699962068349
508,67,42429.64557746612
508,68,2697.126026046928
508,69,20105.94285305764
508,70,442.1560104300734
508,71,777213.5384167004
508,72,98692.57351601869
508,73,36211.85079141869
508,74,64152.53756830178
508,75,8.475999817252159
508,76,2098931.670351098
508,78,12110.90176391602
508,79,58.54700219631195
508,81,29249.06932214461
508,82,1015.937993687927
508,83,193.149999662186
508,84,38072.2801263812
508,85,16241.62187255768
508,86,24274.73053723574
508,87,8934.864926404785
508,88,352.2850025519729
508,89,1483.654062517919
508,90,4072.90902118932
508,91,40.91600160195958
508,92,32.33100011968054
508,94,3148.718032747507
508,95,90.10200050380081
508,96,271.1119985700352
508,97,718.6080001220107
512,1,15326.46381493192
512,2,34719.03418130428
512,3,354980.363275565
512,4,110465.7838262366
512,5,162.6779982224107
512,6,147.3369982722215
512,7,55669.35494568862
512,8,44006.3097090493
512,9,3027.982950647944
512,10,2373.05893535912
512,11,11209.47802600067
512,12,164.7500010319054
512,13,1329.159005426336
512,14,12.82399954809807
512,15,182725.8989918785
512,16,8269.617920923745
512,17,322.2460035277763
512,18,272.4559963694774
512,19,99005.98906312673
512,20,11661.01001532061
512,21,97336.09919935511
512,22,4910.371928926907
512,23,100043.2429696618
512,24,1161.62799794774
512,25,635331.7247861272
512,26,1975520.855829134
512,27,51873414.8357523
512,28,588553.9917317755
512,29,2632411.985694369
512,30,76458.26836253481
512,31,2829563.10326295
512,32,18241.82326780807
512,33,53566.48952609056
512,34,26095.44304004498
512,35,223.7719945597928
512,36,58.08599853515625
512,37,26.64499926567078
512,38,11052.62712132966
512,39,1726790.282149671
512,40,20655.64360457018
512,41,790.4539972990751
512,42,228.4900001948699
512,43,2.283000022172928
512,44,438.9410015338799
512,45,63.38999938964844
512,46,25.68499966990203
512,47,2282.693011164665
512,48,24340.07071905001
512,49,1365.99699582532
512,50,.3580000102519989
512,51,5.753000110387802
512,52,242.255007612519
512,53,.7560000135563314
512,54,2737.473030071706
512,55,4060.515100622317
512,56,54.79600122291595
512,57,667.9979883560445
512,58,17.50099976884667
512,59,12.25599994510412
512,60,5.072999898111448
512,61,3757.083951376029
512,62,1722.978002972668
512,63,8936.417992292787
512,64,2971.770011493936
512,65,26.93000039737672
512,66,1.230000015348196
512,67,26.99200065527111
512,68,106798.0319792168
512,69,12044.29475018324
512,70,24898.34289576719
512,71,304368.9793593939
512,72,3026537.875089815
512,73,349627.813612605
512,74,5554.317945305957
512,75,1312.773955836892
512,76,1140329.777651257
512,78,26628.43388032913
512,79,967.1779632568359
512,80,35.29299972206354
512,81,8576.52516412735
512,82,802.8110017939471
512,83,13510.06816235848
512,84,279557.5199355998
512,85,318614.5371770815
512,86,431.1859950721264
512,87,59333.92189601483
512,88,204301.8407562003
512,89,5736.476901818067
512,90,8829.085941972793
512,91,66610.4136986658
512,92,2.361999992281199
512,93,731.3300061486661
512,94,24096.54896397283
512,95,37.80400038335938
512,96,241.9419969527517
512,97,192.2880002735183
516,1,133568.7738483734
516,2,114601.3987304049
516,3,804234.2591122345
516,4,2634.374020647723
516,5,1429.176986397128
516,6,95.00900030357298
516,7,27798.22975198331
516,8,140760.9348519878
516,9,90.54100074630696
516,10,401.7349971833173
516,11,17246.32068925945
516,12,8058.766032587737
516,13,33.09599985554814
516,14,3.129999947734177
516,15,2080.57897948497
516,16,11162.16887188051
516,17,4810.350887755747
516,18,150.2119981402066
516,19,41621.68299550365
516,20,762.1150027860422
516,21,1485.556007408071
516,22,84213.69885871478
516,23,11719.66411222285
516,24,1144.759004675783
516,25,165163.3054440918
516,26,1636047.602273154
516,27,305689.7629994558
516,28,1013064.719369232
516,29,1993.174984919606
516,30,2732.955991320312
516,31,87032.55812846287
516,32,2989.859008001047
516,33,3042.174963258905
516,34,15971.55299743719
516,35,203.2850007821107
516,36,387.4540056687547
516,37,1.42700000340119
516,38,18718.36985007359
516,39,33276.53576097672
516,40,50853.88652657997
516,41,9291.658225807361
516,42,433.8709977864055
516,43,1303.178997531533
516,44,106485.4564895476
516,45,2.577000059187412
516,46,26.17100009229034
516,47,1478.056957919034
516,48,2500.498007801827
516,49,397.565999831073
516,50,1.766000020084903
516,51,43.47799959953409
516,52,66.70500025537331
516,53,20.91500021796674
516,54,45.12400178890675
516,55,65.30799870286137
516,56,676.3860052886885
516,57,167.6499995765043
516,58,13.65100008633453
516,59,110.8290003119037
516,60,130.1430035254452
516,61,1351.147010484594
516,62,2640.958016681718
516,63,19695.71000347903
516,64,2079.0199847779
516,65,163.3679986326024
516,66,29.09799918346107
516,67,15.61999992560595
516,68,18170.94047373463
516,69,3897.410930106998
516,70,593.2379976360826
516,71,1893685.300519903
516,72,76935.07299604139
516,73,36583.02978544892
516,74,705673.630693101
516,75,1492.432988241315
516,76,3840.297023890889
516,78,459.2690010629594
516,79,717.4080133289099
516,80,1000.325978355482
516,81,2997.18589354679
516,82,4433.632064285805
516,83,2096.900002767565
516,84,117016.1983791353
516,85,74176.62571569521
516,86,1374.31500393711
516,87,32812.27561307512
516,88,1816.898005904513
516,89,1396.54296541959
516,90,15293.3520867473
516,91,30.46400017000269
516,92,168.9509993041866
516,93,280.9549929737113
516,94,6014.645006602514
516,95,669.1149973149877
516,96,689.6649958440103
516,97,3903.057047858252
520,3,153341.2953449488
520,4,2.413000024855137
520,7,18.52900052070618
520,8,1.077000007033348
520,9,16.87499976158142
520,10,9502.3525390625
520,12,2.013999938964844
520,16,3.270000010728836
520,18,9.964000225067139
520,19,2.131000109016895
520,20,45.47199964523315
520,21,19.32600007206202
520,22,3.548999974504113
520,23,418.901008605957
520,25,22592
520,27,.7560000047087669
520,28,31.3920002579689
520,29,119.6000029891729
520,30,38.7739999294281
520,32,148.8839961923659
520,33,1.695999950170517
520,34,14.49499996006489
520,35,119.3939999900758
520,38,91.47399970516562
520,39,89.59899744112045
520,40,191.9719969421858
520,41,.5189999975264072
520,42,574.56501596421
520,43,1.447999954223633
520,44,258.7929980456829
520,46,.6299999952316284
520,47,2.750999927520752
520,48,2.567999997991137
520,49,3.622999979997985
520,53,2.322999954223633
520,54,1.042999982833862
520,56,.2599999979138374
520,57,20.89100074768066
520,58,3.768999902531505
520,59,37.83999991416931
520,61,419.4199972972274
520,62,873.0649924622849
520,63,3.136000076308846
520,64,24.50599990785122
520,65,816.1049839258194
520,68,154.0440018028021
520,69,6.334999889135361
520,70,9.272000104188919
520,71,25.36900023918133
520,72,70.43399810791016
520,73,183.3139989395859
520,74,3.450000062584877
520,75,5.188000053167343
520,76,37.44200145453215
520,82,403.6090083322488
520,83,31.66799995629117
520,84,3967.957010323182
520,85,3135.183042927645
520,86,66.04699897766113
520,87,375.7959988273215
520,88,74.41799855045974
520,89,593.1699829101563
520,90,810.5939751397818
520,91,3.437000036239624
520,92,18.25500023365021
520,94,1402.645024186
520,95,772.049002751708
520,96,2.484000007621944
520,97,300.0750122070313
524,1,3.016000006347895
524,2,130.6310000210069
524,4,797.8799948019441
524,5,1815.289956144057
524,6,63.67600086308084
524,7,3426.101009766222
524,8,125.1569977195468
524,9,105808.323905848
524,10,241.1479998659343
524,11,2788.940011089202
524,12,15255.02595492778
524,13,473.3230128249852
524,14,25727.39214452542
524,15,152810.4084494221
524,16,40.08999966271222
524,17,1995.739958528779
524,18,10.66899991047103
524,19,17920.29000036127
524,20,2484.044981230516
524,21,3689.627919859835
524,22,63416.08597802348
524,23,48722.34931250056
524,24,625.1259949021041
524,25,26429.87268601672
524,26,873.1280174255371
524,27,115.0089977192692
524,28,22.52199985366315
524,29,230.1359965885058
524,30,14531.33104005374
524,31,.0419999994337559
524,32,3671.184903496411
524,33,11477.49325523514
524,34,49.00400006782729
524,35,2.034000059124082
524,36,55.40800094604492
524,37,.178999999538064
524,38,16134.2377879126
524,39,32731.3608647004
524,40,239.7910021782154
524,41,2654.731018901803
524,42,5660.852037953446
524,43,39.05099982582033
524,44,74368.60238235525
524,45,.4400000125169754
524,46,152.3959995820187
524,47,692.2080263672397
524,48,13183.08523312991
524,49,506.5090046928963
524,50,9.658999834675342
524,51,682.285990813165
524,52,699.3280164919561
524,53,38017.78145654174
524,54,520.1850103290053
524,55,91570.31432424067
524,56,11723.43687175715
524,57,97993.27123938815
524,58,128.0039978526765
524,59,235.3409921316197
524,60,32.88500056089833
524,61,37462.07802444056
524,62,46588.11040809413
524,63,45855.29285879573
524,64,12079.89908035158
524,65,5859.384006865555
524,66,.719999999855645
524,67,2971.304033333785
524,68,492.881000190042
524,69,542.8949923675973
524,70,2562.92791679292
524,71,5052.74105689628
524,72,101140.9845211417
524,73,15686.22321354807
524,74,8503.355902945506
524,75,6.679999773390591
524,76,1220.524005490821
524,78,7829.205043792725
524,79,347.4949936717749
524,80,6.020999819040298
524,82,378.4779980857857
524,83,10254.82006641419
524,84,8151.491078338586
524,85,3543.004053291981
524,86,13.57700000097975
524,87,466.2719989055768
524,88,5140.500222302973
524,89,.1190000027418137
524,90,1724.363018179662
524,91,6.452000027173199
524,92,3863.307960397098
524,93,93.16900182887912
524,94,3411.784037967795
524,95,10081.87893698132
524,96,690.1989993817406
524,97,3648.580983006861
528,1,1884397.578398438
528,2,10212895.40404768
528,3,3526752.438732463
528,4,12970954.84879986
528,5,593016.1120731697
528,6,10142564.87201715
528,7,8247248.869713928
528,8,4428595.166845038
528,9,1420214.25396484
528,10,693947.1439868626
528,11,1283943.96227439
528,12,2448379.181793542
528,13,127557.5079772775
528,14,53214.32920908707
528,15,6181175.864080101
528,16,2383604.380480189
528,17,2028065.521861936
528,18,9433382.897095034
528,19,6233593.099375698
528,20,6773732.139695762
528,21,6664045.825686374
528,22,7396302.625750132
528,23,5883542.753221024
528,24,2098912.681065515
528,25,1313313.315763441
528,26,1381608.403034666
528,27,81312828.90132949
528,28,5145885.944500128
528,29,16466544.66571687
528,30,35134364.68169547
528,31,2197711.005135231
528,32,3744743.966989731
528,33,4673359.639638155
528,34,3262603.178054997
528,35,2758478.750015571
528,36,109255.2882964065
528,37,479423.4807817871
528,38,11440096.15197531
528,39,22921046.29451874
528,40,3281943.232429071
528,41,288792.1112708879
528,42,1149653.835831983
528,43,18590.61810561502
528,44,1470137.563373966
528,45,7234.527998814941
528,46,39590.33952217817
528,47,965062.5602642372
528,48,5366500.57485817
528,49,971920.6852457554
528,50,1409.833987349644
528,51,37976.39434905758
528,52,182098.729586355
528,53,89258.75415575132
528,54,927998.4281599926
528,55,310921.1466411994
528,56,672762.5498817755
528,57,1156881.591470233
528,58,84096.14803068363
528,59,524540.7276481248
528,60,72065.48285784235
528,61,3482112.863602267
528,62,2820152.341293737
528,63,1026325.222017122
528,64,2866010.266216212
528,65,256034.9447505217
528,66,41151.67645514931
528,67,65643.46450971975
528,68,1039732.843459386
528,69,584512.0240578045
528,70,1047112.908736289
528,71,2231843.303723966
528,72,11599032.77583996
528,73,6146834.637377582
528,74,2394806.09896208
528,75,940049.42400127
528,76,6959019.346661783
528,78,104071.167272595
528,79,857031.2286626374
528,80,87832.08252466924
528,81,366292.4895877208
528,82,1242231.4348074
528,83,1055214.099906659
528,84,78239384.07563074
528,85,41329402.92465789
528,86,316292.4816988528
528,87,24042511.58394061
528,88,1512908.10029533
528,89,5327733.744877183
528,90,24773852.6972917
528,91,419172.1884405274
528,92,132188.4239002864
528,93,65021.16463078908
528,94,2653623.534511139
528,95,2613702.119412884
528,96,658750.1249920751
528,97,521156.7335579825
531,1,4936.546094905585
531,2,7193.296121049672
531,3,589.6169966012239
531,4,2174.480934035033
531,5,40.3120002746582
531,6,5.595000151544809
531,7,509.9310047775507
531,8,136.6459966953844
531,9,240.1649956926703
531,10,734.2849880978465
531,11,494.6130056492984
531,12,19.4000001065433
531,13,5.223000027239323
531,14,.1659999936819077
531,15,1954.120944166556
531,16,999.174009247683
531,17,165.9339978490025
531,18,456.3319983105175
531,19,855.2049925299361
531,20,2321.622999947518
531,21,1930.500024102628
531,22,1654.391972346231
531,23,1150.965989902616
531,24,1389.371031045914
531,25,1111.597997238161
531,26,8.983000267064199
531,27,34208.49628552608
531,28,448.9189993236214
531,29,1359.491001099348
531,30,1735.797056702781
531,31,86.76799756847322
531,32,1621.248011003248
531,33,1795.660003265366
531,34,1440.6220193794
531,35,320.5200016051531
531,36,1670.904011845589
531,37,173.8460006564856
531,38,3240.342950714403
531,39,6495.67407033965
531,40,1901.829022467835
531,41,79.35700231790543
531,42,400.1179975653067
531,43,3.164000037824735
531,44,1975.628991250764
531,45,80.34600067138672
531,46,2.504999933764338
531,47,219.5349961519241
531,48,1823.462996678427
531,49,414.2940040826797
531,51,6.440999936312437
531,52,14.24699992220849
531,53,.3409999944269657
531,54,147.6680007725954
531,55,89.6509997472167
531,56,228.2070028949529
531,57,80.24199959263206
531,58,84.00500317290425
531,59,121.2499984838068
531,60,5.027000151574612
531,61,1966.105997355422
531,62,4502.759946418926
531,63,1404.226997166523
531,64,2054.405966760591
531,65,61.75700086168945
531,66,39.2400001946371
531,67,19.71499973861501
531,68,1051.418987999088
531,69,211.8340021389304
531,70,2407.626993415644
531,71,105563.7325892745
531,72,6993.591984251514
531,73,9158.75394564739
531,74,3883.348966831341
531,75,27.14499941468239
531,76,2320.719014925882
531,78,122.9670004844666
531,79,146.4739996194839
531,80,23.86499977111816
531,81,14.92899997532368
531,82,674.4790063579567
531,83,607.7330086445436
531,84,33908.98252803169
531,85,33612.15819946164
531,86,878.5589953772724
531,87,9513.986971837468
531,88,2437.832024324685
531,89,2451.247019469738
531,90,13936.95303381374
531,91,41.03799973893911
531,92,18.83599973656237
531,93,1.477000012993813
531,94,6015.111048717867
531,95,476.1160034341738
531,96,233.4159995258087
531,97,696.1339972615242
533,2,6.284000158309937
533,3,112.1280000209808
533,4,148.4579947590828
533,7,7949.61406981945
533,8,26537.87831687927
533,9,694.2280076835304
533,10,.0590000003576279
533,11,.2979999929666519
533,12,.386000007390976
533,15,192.3100030198693
533,16,64.51899947226048
533,17,45.39800113346428
533,18,4.031000062823296
533,20,.4549999982118607
533,21,135.1400025561452
533,22,14.24699958367273
533,23,92.84900012216531
533,24,12.52100001554936
533,25,36.64299935102463
533,27,2744.576892239857
533,28,11.70499971869867
533,29,167.9130063273478
533,30,1306.864027047763
533,31,.0260000005364418
533,32,24.66699944064021
533,33,2219.164018362761
533,34,338.6040075831115
533,36,.4300000071525574
533,38,13.30499989259988
533,39,729.4069868200459
533,40,372.3309944348875
533,42,111.3660024809651
533,44,5.653999847359955
533,45,18.79199981689453
533,46,1.139000058174133
533,47,200.6980085372925
533,48,23.61699998471886
533,49,1299.030944902217
533,52,3.555999973323196
533,54,25.0939998626709
533,56,.3199999928474426
533,59,2.046999931335449
533,61,20.70700028911233
533,62,35.02900006342679
533,63,15.30699985427782
533,64,92.49499761254992
533,65,1.217000012286007
533,67,28.14599990844727
533,68,2.59200007095933
533,69,10.47200006991625
533,70,60.35999869694933
533,71,87792.14644886926
533,72,3117.902904251125
533,73,1007.396978459321
533,74,1569.913020990789
533,76,1114.794999102596
533,78,495.0830030441284
533,82,68.0750011689961
533,83,235.0089976998279
533,84,6761.700004672632
533,85,2644.163998132222
533,86,63.67700135707855
533,87,209.0579993771389
533,88,91.35999882221222
533,89,2.132999897003174
533,90,2742.913993656519
533,91,614.7670021206141
533,92,.2010000012814999
533,93,1.793000042438507
533,94,66.53000012179837
533,95,552.4390058387071
533,96,694.4009773563594
533,97,437.6510064247996
534,1,68.92899991373997
534,2,.1910000070929527
534,4,30.92299984395504
534,6,.9290000339969993
534,7,.8449999950826168
534,8,1062.448042969685
534,9,119.9940015352331
534,10,26.72800036147237
534,11,.1409999951720238
534,12,.1070000007748604
534,13,.1230000033974648
534,15,112.8189985621721
534,16,.7539999894797802
534,17,8.272000048309565
534,18,2.38499990850687
534,19,30.08800023049116
534,20,27.62699947506189
534,21,190.5749936867505
534,22,2732.610967302579
534,23,54.11899852752686
534,24,254.5089965686202
534,25,151.8469988610595
534,27,21.94300000648946
534,28,20.33800048660487
534,29,53.47300041094422
534,30,118.1149999722838
534,32,126.1159991510212
534,33,375.2010025675409
534,34,164.3950009085238
534,35,14.6209998652339
534,36,22.88099908828735
534,38,65.49499961338006
534,39,326.4790013432503
534,40,157.0580001962371
534,41,1.962000012397766
534,42,25.11499975994229
534,44,299.6499984115362
534,45,.1309999991208315
534,46,.6570000052452087
534,48,186.4750009812415
534,49,24.89699991466478
534,50,2.550999939441681
534,55,.37799999024719
534,56,79.38000078499317
534,57,14.44200038351119
534,58,9.236999861896038
534,59,5.169000094756484
534,61,16.10700009553693
534,62,112.6660008933395
534,63,390.1449850214412
534,64,50.93600100651383
534,65,2.03600000962615
534,66,.063000001013279
534,67,1.651000022888184
534,68,120.4190001781099
534,69,99.08400085568428
534,70,34.95800022222102
534,71,1549.549029882997
534,72,3293.284974634647
534,73,354.0350048770197
534,74,703.9840287566185
534,76,579.5359898973256
534,78,3.07299992442131
534,79,10.95099962782115
534,82,140.9620014093816
534,83,51.03800059994683
534,84,1922.697006866336
534,85,1410.747015406261
534,86,11.76900029182434
534,87,1062.368989631534
534,88,7.858999870717525
534,89,1742.02802836895
534,90,580.4169969032519
534,91,71.13199998950586
534,92,.8979999916628003
534,93,2.798000063514337
534,94,297.5800028266385
534,95,905.5300153177232
534,96,65.42399967974052
534,97,75.31500235199928
535,1,.7200000286102295
535,5,.2730000019073486
535,8,169.4770011901855
535,11,13.07199954986572
535,15,54.17399978637695
535,21,2.121000051498413
535,22,372.1180038396269
535,25,3885.863011205569
535,27,21660.10939060524
535,30,11.02599966526031
535,32,.0520000010728836
535,33,1.197999991476536
535,34,.1579999998211861
535,38,.0769999995827675
535,39,58.38500015379395
535,40,8.45700004696846
535,42,.025000000372529
535,44,2.073000013828278
535,46,.0410000011324883
535,48,31.34000087855384
535,49,7.678999872761779
535,57,.1889999955892563
535,61,25.15500004589558
535,62,10.05999983102083
535,63,35.45099907927215
535,64,10.0459998100996
535,65,.8519999980926514
535,68,.0060000000521541
535,69,1.47999994456768
535,70,2.407999946735799
535,71,4.826999962329865
535,72,307.0430021546781
535,73,19.93099991115741
535,74,92.23499932512641
535,76,44.58000081777573
535,78,56.0260009765625
535,82,22.10700032487512
535,83,20.80600010976195
535,84,360.0420004287735
535,85,867.4449787810445
535,86,3.950999975204468
535,87,234.4519948455272
535,88,87.76399803161621
535,89,10.82400035858154
535,90,2927.974986407906
535,91,.2430000007152557
535,92,.6100000143051147
535,93,1.771999955177307
535,94,3.663000017404556
535,95,25.50600008282345
535,96,.0199999995529652
535,97,5.864000082015991
540,1,10.43000024557114
540,2,21.17400026321411
540,3,6727.209011346102
540,4,12.90900025516748
540,5,81.53700293507427
540,6,.2089999986346811
540,7,999.6769767254591
540,8,793.1570095643401
540,9,74.46399907383602
540,10,.0010000000474975
540,11,.4009999965783209
540,12,100.421001820825
540,13,4.114999771118164
540,15,.0670000016689301
540,16,1757.958058357239
540,17,10.16399986844044
540,18,77.80200202763081
540,19,14.41299995034933
540,20,16.74400013219565
540,21,55.44599876739085
540,22,52.96399927034508
540,23,141.7659976771101
540,25,43.81500056106597
540,26,344185.1344869416
540,27,136.0629992075264
540,28,1047.170965054072
540,29,8.42199994623661
540,30,384.9030093100155
540,31,.8300000056624413
540,32,16.36000027309638
540,33,5264.482012218679
540,34,18.70600038859993
540,35,.4739999900339171
540,37,.3790000081062317
540,38,319.1480040455936
540,39,422.436001097667
540,40,358.8029957552208
540,42,44.50499985774513
540,44,238.5029940824024
540,46,.0390000008046627
540,47,141.508996963501
540,48,25.1129993791692
540,49,60.60899898072239
540,52,6.442999826627783
540,53,5.169999957084656
540,54,.4910000041127205
540,55,6.357000049203634
540,56,2.011000035214238
540,57,.1530000008642673
540,58,15.45400033844635
540,59,12.13199967890978
540,60,.0010000000474975
540,61,157.4379997384967
540,62,186.6729994111229
540,63,40.31999987177551
540,64,55.67199909989722
540,65,60.10899963125121
540,66,.2909999936819077
540,67,.3819999978877604
540,68,23.22000025515445
540,69,3.854999992065132
540,70,6.266000142553821
540,71,117.0770026406972
540,72,692089.118766129
540,73,260.0400006363634
540,74,2756.790020212531
540,75,285469.0682373047
540,76,1592.944011827814
540,78,9.578999757766724
540,79,68.47699737548828
540,82,48.63900066108909
540,83,54.67999862809666
540,84,6002.9750203843
540,85,5991.048977867234
540,86,317.1080051362514
540,87,10205.94493445894
540,88,1013.684007856064
540,89,433.0800088644028
540,90,1541.246985659353
540,91,10.44799984409474
540,92,7.141999781131744
540,93,4.296999931335449
540,94,301.0490083689801
540,95,37.99900002940558
540,96,29.44000020017847
540,97,1979.840999361128
548,1,2.051999952411279
548,3,144836.7063553035
548,9,174.881993740797
548,10,462.8009948730469
548,12,35794.19460058212
548,13,122.9640015363693
548,14,46.08199816942215
548,15,268.776002407074
548,16,534.4299924890511
548,18,9315.199223279953
548,19,.260000005364418
548,20,1.154000043869019
548,21,6.998999800533056
548,22,8.704000029712915
548,23,12.10400024056435
548,24,.0120000001043081
548,25,1.38100004196167
548,27,72.20599886029959
548,29,10.03999995440245
548,30,41.43399959709495
548,32,7.34499987680465
548,33,57.14299833658151
548,34,2.99400002323091
548,35,.0200000000186265
548,36,.031999999191612
548,38,.0439999992959201
548,39,4.515999940223992
548,40,1.699000035994686
548,41,.0060000000521541
548,42,80.97000064444728
548,43,.0049999998882413
548,44,1660.470018848777
548,46,32.17600011825562
548,48,6.279999955557287
548,49,104.5389991090633
548,57,.0729999989271164
548,58,.3039999902248383
548,61,202.8910019788891
548,62,213.1510012606159
548,63,1.994999965536408
548,64,58.3510009162128
548,65,16.12600001785904
548,67,.224999999627471
548,68,1.272999979089946
548,69,26.53700044564903
548,71,12.25900014163926
548,72,28.59899962693453
548,73,40.85300043597817
548,74,410.1749877929688
548,76,152.4070047587156
548,78,3.331000089645386
548,82,23.07500012172386
548,83,9.118999570608139
548,84,102.6879996361677
548,85,537.4019963563187
548,86,308.6070017814636
548,87,12.58100004959852
548,88,82.85700082778931
548,89,125453.5629759114
548,90,21.42399997427128
548,91,.1500000066589564
548,94,13.6850003558211
548,95,4.340999977546744
548,96,1.569999954663217
548,97,364.7989955209196
554,1,170128.7173981462
554,2,5278911.960634129
554,3,1149930.232356818
554,4,12704351.26235489
554,5,406257.7913597951
554,6,44337.87056923227
554,7,363314.5188408366
554,8,3526517.567333624
554,9,8812.6129807994
554,10,8461.525897233747
554,11,19430.59490877844
554,12,312393.3416690673
554,13,4830.450008047046
554,14,4130.63991741091
554,15,341074.6692282353
554,16,399984.5192117778
554,17,113430.9853154661
554,18,82189.8174062022
554,19,1775254.867368503
554,20,247829.6004479183
554,21,1078216.317149277
554,22,1659123.374237796
554,23,375871.7289954735
554,24,2156.89503019955
554,25,40546.6349968717
554,26,200534.9159706011
554,27,862308.4498614742
554,28,15234.9830976919
554,29,297706.9770020752
554,30,491556.4814162785
554,31,4729.681966351345
554,32,73594.62208423472
554,33,128121.8266483751
554,34,55988.90573218057
554,35,1335008.357951332
554,36,3538.211993049365
554,37,1705.378015514812
554,38,87587.74068401242
554,39,325003.3314918024
554,40,41531.95311910508
554,41,168561.730695511
554,42,11094.31490904756
554,43,1888.292982552666
554,44,3208602.125723872
554,45,59.73000158928335
554,46,95.04500105325133
554,47,479718.6050745266
554,48,292637.4223929078
554,49,19242.85614550509
554,50,72.6030007195659
554,51,311811.8869635571
554,52,3434.327984661562
554,53,791.8520006816834
554,54,2799.034999967436
554,55,10038.35305395676
554,56,20575.15487308218
554,57,53147.92067259934
554,58,1263.903011881979
554,59,16739.32500904752
554,60,1320.475996483932
554,61,28394.82807808765
554,62,27299.7589825847
554,63,49539.00129524025
554,64,12855.70094320225
554,65,8418.910982975038
554,66,2611.063941631815
554,67,2342.970978940721
